claim,fact-check agency,time,orginated,label,poynter_url
A letter supposedly written by Bill Gates where he says that the coronavirus is the corrector of humanity.,Maldita.es,2020/03/26 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=a-letter-supposedly-written-by-bill-gates-where-he-says-that-the-coronavirus-is-the-corrector-of-humanity
"An “open letter” purportedly written by US billionaire and philanthropist Bill Gates about the novel coronavirus pandemic has been shared in English and Chinese on Facebook, Twitter and various websites. The Chinese-language posts state the letter was translated from its original publication in British newspaper The Sun.",AFP,2020/03/25 ,Hong Kong,False,https://www.poynter.org/?ifcn_misinformation=an-open-letter-purportedly-written-by-us-billionaire-and-philanthropist-bill-gates-about-the-novel-coronavirus-pandemic-has-been-shared-in-english-and-chinese-on-facebook-twitter-and-variou
An open letter from Bill Gates,Taiwan FactCheck Center,2020/03/25 ,Taiwan,False,https://www.poynter.org/?ifcn_misinformation=an-open-letter-from-bill-gates-the-microsoft-founder-believes-there-is-a-spiritual-purpose-behind-the-disease
"One photograph of the meeting of the Bolivian health minister, Anibal Cruz with delegates, hints that they are hiding current figures of the infections with COVID-19 to the population",Bolivia Verifica,2020/03/22 ,Bolivia,False,https://www.poynter.org/?ifcn_misinformation=one-photograph-of-the-meeting-of-the-bolivian-health-minister-anibal-cruz-with-delegates-hints-that-they-are-hiding-current-figures-of-the-infections-with-covid-19-to-the-population
Bill Gates and the Vatican have a plan to depopulate the world with a coronavirus vaccine.,LeadStories,2020/03/21 ,United States,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-and-the-vatican-have-a-plan-to-depopulate-the-world-with-a-coronavirus-vaccine
MIlitary planes are going to fumigate the region of Comunidad Valenciana to disinfect it from coronavirus,Maldita.es,2020/03/20 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=military-planes-are-going-to-fumigate-the-region-of-comunidad-valenciana-to-disinfect-it-from-coronavirus
Bill Gates has access to your DNA and ownership in WHO.,LeadStories,2020/03/20 ,United States,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-has-access-to-your-dna-and-ownership-in-who
"The parks of Adra, in Spain, are being fumigated with poison.",Newtral.es,2020/03/19 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=the-parks-of-adra-in-spain-are-being-fumigated-with-poison-2
"The parks of Adra, in Spain, are being fumigated with poison.",Newtral.es,2020/03/19 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=the-parks-of-adra-in-spain-are-being-fumigated-with-poison
“Bill Gates told us about the coronavirus in 2015.”,PolitiFact,2020/03/15 ,United States,Mostly True,https://www.poynter.org/?ifcn_misinformation=bill-gates-told-us-about-the-coronavirus-in-2015
Bill Gates is working on an electronic chip to implant under human skin in order to locate and control people.,AFP,2020/03/01 ,France,false,https://www.poynter.org/?ifcn_misinformation=bill-gates-is-working-on-an-electronic-chip-to-implant-under-human-skin-in-order-to-locate-and-control-people
Bill Gates wrote a letter saying COVID-19 is teaching humans a lesson.,LeadStories,2020/02/23 ,United States,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-wrote-a-letter-saying-covid-19-is-teaching-humans-a-lesson
Bill Gates predicted coronavirus.,Pagella Politica,2020/02/10 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-coronavirus-3
Bill Gates predicted coronavirus.,Pagella Politica,2020/02/10 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-coronavirus-2
Bill Gates predicted coronavirus.,Pagella Politica,2020/02/10 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-coronavirus-4
