claim,fact-check agency,time,orginated,label,poynter_url
Lithuanian parliament member said that there are some very serious reasons to believe that virus was made artificialy in a laboratory and everything is related to Gates and other millionaires plan to create artificial virus just to sell vaccines afterwards.,Delfi Melo Detektorius (Lie Detector),2020/05/21 ,Lithuania,FALSE,https://www.poynter.org/?ifcn_misinformation=lithuanian-parliament-member-said-that-there-are-some-very-serious-reasons-to-believe-that-virus-was-made-artificialy-in-a-laboratory-and-everything-is-related-to-gates-and-other-millionaires-plan-to
A video claims that Bill Gates made a presentation to the CIA on COVID-19 vaccines for modifying the brain of religious fanatics.,Dubawa,2020/05/20 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-claims-that-bill-gates-made-a-presentation-to-the-cia-on-covid-19-vaccines-for-modifying-the-brain-of-religious-fanatics
“Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA”.,PolitiFact,2020/05/20 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna
Bill Gates admitted that he wants to vaccinate everyone because he makes 2000 percent profit with vaccines.,Correctiv,2020/05/20 ,Germany,mostly false,https://www.poynter.org/?ifcn_misinformation=bill-gates-admitted-that-he-wants-to-vaccinate-everyone-because-he-makes-2000-percent-profit-with-vaccines
Bill Gates spreads viruses to profit on vaccines.,VoxCheck,2020/05/19 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=bill-gates-spreads-viruses-to-profit-on-vaccines
"Bill Gates says the coronavirus vaccine will kill 700,000 people",Demagog,2020/05/19 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-says-the-coronavirus-vaccine-will-kill-700000-people
A picture claiming that “Bill Gates’ vaccines” would have paralyzed 496k children in India.,Facta,2020/05/19 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-picture-claiming-that-bill-gates-vaccines-would-have-paralyzed-496k-children-in-india
A content that claims that Microsoft co-founder Bill Gates has been detained by the FBI for “biological terrorism” since “he created the coronavirus to control us.”,Maldita.es,2020/05/19 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=a-content-that-claims-that-microsoft-co-founder-bill-gates-has-been-detained-by-the-fbi-for-biological-terrorism-since-he-created-the-coronavirus-to-control-us
Photos of Australian $10 banknotes have been shared multiple times on Facebook and Twitter alongside a claim that the note features images representing coronavirus and the billionaire philanthropist Bill Gates.,AFP,2020/05/18 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=photos-of-australian-10-banknotes-have-been-shared-multiple-times-on-facebook-and-twitter-alongside-a-claim-that-the-note-features-images-representing-coronavirus-and-the-billionaire-philanthropist-b
Bill Gates is doing “population control” with the coronavirus vaccine.,Colombiacheck,2020/05/18 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-is-doing-population-control-with-the-coronavirus-vaccine
"Italian MP Sara Cunial says Bill Gates kills people with vaccines and “terminator” seeds, and that he is behind the COVID-19 pandemic.",Re:Check,2020/05/17 ,Latvia,FALSE,https://www.poynter.org/?ifcn_misinformation=italian-mp-sara-cunial-says-bill-gates-kills-people-with-vaccines-and-terminator-seeds-and-that-he-is-behind-the-covid-19-pandemic
Bill Gates and Microsoft have patented a cryptocurrency from Satan (666) and a microchip tattooed to control humans. The microchip would be inserted with coronavirus vaccines.,Open,2020/05/17 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-and-microsoft-have-patented-a-cryptocurrency-from-satan-666-and-a-microchip-tattooed-to-control-humans-the-microchip-would-be-inserted-with-coronavirus-vaccines
Picture shows Bill Gates and White House health advisor Dr Anthony Fauci violating social distancing norms and not wearing masks.,India Today,2020/05/15 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=picture-shows-bill-gates-and-white-house-health-advisor-dr-anthony-fauci-violating-social-distancing-norms-and-not-wearing-masks
"In this video, italian representative Sara Cunial tells the truth about Bill Gates and its will to control world population through vaccines and medical experiment.",AFP,2020/05/15 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=in-this-video-italian-representative-sara-cunial-tells-the-truth-about-bill-gates-and-its-will-to-control-world-population-through-vaccines-and-medical-experiment
“Italian Parliament Calls For The Arrest of Bill Gates”,PolitiFact,2020/05/15 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=italian-parliament-calls-for-the-arrest-of-bill-gates
